user_id,ou_id,ou_title,user_tenure_months,user_employment_status_id,manager_id,training_object_id,training_title,training_type,progress_percent,is_overdue,is_completed,transcript_status_id,assigned_dt,due_dt,completed_dt,reg_num
171,139,New Users,N,N,N,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:15.56+05:30,2026-04-30 23:59:00+05:30,N,1
171,139,New Users,N,N,N,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:50:07.883+05:30,2026-04-30 23:59:00+05:30,N,1
171,139,New Users,N,N,N,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:52:56.897+05:30,2026-04-30 23:59:00+05:30,N,1
171,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:21:23.94+05:30,2025-05-02 23:59:00+05:30,N,1
171,139,New Users,N,N,N,a0fcefd8-8bf1-44d5-8b69-e9b05e3507a5,A0FCEFD8-8BF1-44D5-8B69-E9B05E3507A5,VID ,,0,1,64,2024-07-26 18:13:57+05:30,N,2024-07-29 12:55:55.817+05:30,1
172,139,New Users,N,N,N,0fc9106c-d3f6-45b9-9a45-00ffff664e32,SV Training Part6(Video),VID ,,0,0,16,2026-03-13 23:59:27.717+05:30,N,N,1
172,139,New Users,N,N,N,12cf23a5-e287-4c3a-bedf-02927c72fc28,curriculm@new@1,PRGM,0.0,0,1,64,2024-08-16 15:33:24+05:30,N,2024-08-16 15:33:33+05:30,1
172,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:04:23.627+05:30,2026-02-21 13:29:00+05:30,N,1
172,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:12:41.257+05:30,2026-02-21 13:29:00+05:30,N,1
172,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:12:47.357+05:30,2026-02-21 13:29:00+05:30,N,1
172,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:04:54.707+05:30,2026-02-21 13:29:00+05:30,N,1
172,139,New Users,N,N,N,6fc40906-d8ca-4054-8e2f-20554ffd136f,case@@@@@new-1,PRGM,0.0,0,1,64,2024-08-16 09:45:08+05:30,N,2024-08-16 09:45:08+05:30,1
172,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:31:24.66+05:30,N,N,1
172,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:09:32.123+05:30,2026-04-30 12:29:00+05:30,N,1
172,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:41.593+05:30,2024-09-21 04:29:00+05:30,N,1
172,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:05:12.553+05:30,N,N,1
172,139,New Users,N,N,N,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:16.06+05:30,2026-04-30 23:59:00+05:30,N,1
172,139,New Users,N,N,N,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:52:54.327+05:30,2026-04-30 23:59:00+05:30,N,1
172,139,New Users,N,N,N,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:50:08.32+05:30,2026-04-30 23:59:00+05:30,N,1
172,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:21:26.267+05:30,2025-05-02 23:59:00+05:30,N,1
173,139,New Users,N,N,N,0fc9106c-d3f6-45b9-9a45-00ffff664e32,SV Training Part6(Video),VID ,,0,0,16,2026-03-13 23:59:28.327+05:30,N,N,1
173,139,New Users,N,N,N,0d169298-fd35-4d46-8c1e-07bede270f6e,Course@ latest,PRGM,100.0,0,1,34359738432,2024-08-16 09:45:00+05:30,N,2024-08-16 09:45:00+05:30,1
173,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:06:13.467+05:30,2026-02-21 13:29:00+05:30,N,1
173,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:10:40.673+05:30,2026-02-21 13:29:00+05:30,N,1
173,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:10:46.607+05:30,2026-02-21 13:29:00+05:30,N,1
173,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:05:41.94+05:30,2026-02-21 13:29:00+05:30,N,1
173,139,New Users,N,N,N,6fc40906-d8ca-4054-8e2f-20554ffd136f,case@@@@@new-1,PRGM,100.0,0,1,34359738432,2024-08-16 09:45:00+05:30,N,2024-08-16 09:45:00+05:30,1
173,139,New Users,N,N,N,288bacb4-364f-408f-8c52-3330ec390fa4,Azure Certification,EXTL,,0,1,64,2024-05-21 00:40:00+05:30,N,2024-05-21 03:40:00+05:30,1
173,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:30:49.93+05:30,N,N,1
173,139,New Users,N,N,N,5ce793bc-db04-49ac-90e4-5dfef16bf0ea,MigrationILTTranscriptCourse,EVNT,,0,1,64,2024-08-06 20:24:41+05:30,N,2024-08-09 22:00:00+05:30,1
173,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:03:45.563+05:30,2026-04-30 12:29:00+05:30,N,1
173,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:29.837+05:30,2024-09-21 04:29:00+05:30,N,1
173,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:09:23.413+05:30,N,N,1
173,139,New Users,N,N,N,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:16.857+05:30,2026-04-30 23:59:00+05:30,N,1
173,139,New Users,N,N,N,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:50:08.633+05:30,2026-04-30 23:59:00+05:30,N,1
173,139,New Users,N,N,N,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:52:57.32+05:30,2026-04-30 23:59:00+05:30,N,1
173,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:08:30.483+05:30,2025-05-02 23:59:00+05:30,N,1
173,139,New Users,N,N,N,0f791db1-e8f5-40ad-add9-e01baedb8848,-18825--0001,SESN,,0,1,64,2024-08-06 20:24:41+05:30,N,2024-08-09 22:00:00+05:30,1
173,139,New Users,N,N,N,a0fcefd8-8bf1-44d5-8b69-e9b05e3507a5,A0FCEFD8-8BF1-44D5-8B69-E9B05E3507A5,VID ,100.0,0,1,64,2024-07-26 18:13:57+05:30,N,2024-07-26 20:29:43+05:30,1
174,139,New Users,N,N,N,0fc9106c-d3f6-45b9-9a45-00ffff664e32,SV Training Part6(Video),VID ,,0,0,16,2026-03-13 23:59:28.967+05:30,N,N,1
174,139,New Users,N,N,N,0d169298-fd35-4d46-8c1e-07bede270f6e,Course@ latest,PRGM,100.0,0,1,34359738432,2024-08-16 09:45:00+05:30,N,2024-08-16 09:45:00+05:30,1
174,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:08:00.64+05:30,2026-02-21 13:29:00+05:30,N,1
174,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:05:18.9+05:30,2026-02-21 13:29:00+05:30,N,1
174,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:05:23.147+05:30,2026-02-21 13:29:00+05:30,N,1
174,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:04:52.66+05:30,2026-02-21 13:29:00+05:30,N,1
174,139,New Users,N,N,N,6fc40906-d8ca-4054-8e2f-20554ffd136f,case@@@@@new-1,PRGM,100.0,0,1,34359738432,2024-08-16 09:45:00+05:30,N,2024-08-16 09:45:00+05:30,1
174,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:30:41.14+05:30,N,N,1
174,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:06:54.203+05:30,2026-04-30 12:29:00+05:30,N,1
174,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:14.153+05:30,2024-09-21 04:29:00+05:30,N,1
174,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:09:23.993+05:30,N,N,1
174,139,New Users,N,N,N,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:17.467+05:30,2026-04-30 23:59:00+05:30,N,1
174,139,New Users,N,N,N,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:52:54.957+05:30,2026-04-30 23:59:00+05:30,N,1
174,139,New Users,N,N,N,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:50:08.977+05:30,2026-04-30 23:59:00+05:30,N,1
174,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:21:29.94+05:30,2025-05-02 23:59:00+05:30,N,1
175,139,New Users,N,-2,N,0fc9106c-d3f6-45b9-9a45-00ffff664e32,SV Training Part6(Video),VID ,,0,0,16,2026-03-13 23:59:29.687+05:30,N,N,1
175,139,New Users,N,-2,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:08:52.943+05:30,2026-02-21 13:29:00+05:30,N,1
175,139,New Users,N,-2,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:03:39.54+05:30,2026-02-21 13:29:00+05:30,N,1
175,139,New Users,N,-2,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:03:47.357+05:30,2026-02-21 13:29:00+05:30,N,1
175,139,New Users,N,-2,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:09:51.39+05:30,2026-02-21 13:29:00+05:30,N,1
175,139,New Users,N,-2,N,459af9c9-989d-47d8-a0f6-3f8e37d9603e,Smaug's Party Time,SESN,,0,0,1048576,2025-04-21 17:54:28.803+05:30,N,N,1
175,139,New Users,N,-2,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:31:34.007+05:30,N,N,1
175,139,New Users,N,-2,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:04:58.917+05:30,2026-04-30 12:29:00+05:30,N,1
175,139,New Users,N,-2,N,8e9b17ec-1ffc-45dd-8e62-6733eee7194d,Customer Experience (CX) Foundations,EXTL,,0,0,16,2026-03-31 01:04:33.03+05:30,N,N,1
175,139,New Users,N,-2,N,e5c8ba8f-9b6d-4054-8ace-75cddec2cf9a,Advocating for Yourself,PRGM,0.0,1,0,65568,2026-03-31 01:04:31.913+05:30,2026-04-30 12:29:00+05:30,N,1
175,139,New Users,N,-2,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:39.963+05:30,2024-09-21 04:29:00+05:30,N,1
175,139,New Users,N,-2,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:09:26.837+05:30,N,N,1
175,139,New Users,N,-2,N,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:18.113+05:30,2026-04-30 23:59:00+05:30,N,1
175,139,New Users,N,-2,N,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:50:09.32+05:30,2026-04-30 23:59:00+05:30,N,1
175,139,New Users,N,-2,N,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:52:57.777+05:30,2026-04-30 23:59:00+05:30,N,1
175,139,New Users,N,-2,N,c6f955b2-8099-4012-b4ac-b2625c4adc51,C6F955B2-8099-4012-B4AC-B2625C4ADC51,EVNT,,0,0,2097152,2025-04-21 17:54:29.35+05:30,N,N,1
175,139,New Users,N,-2,N,70b79284-ac31-40b7-8f0f-c78a79169ad5,70B79284-AC31-40B7-8F0F-C78A79169AD5,FILE,,0,0,16,2026-03-31 01:04:32.653+05:30,N,N,1
175,139,New Users,N,-2,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:21:33.723+05:30,2025-05-02 23:59:00+05:30,N,1
176,139,New Users,N,N,205,0fc9106c-d3f6-45b9-9a45-00ffff664e32,SV Training Part6(Video),VID ,,0,0,1,2026-03-13 23:59:30.047+05:30,N,N,1
176,139,New Users,N,N,205,12cf23a5-e287-4c3a-bedf-02927c72fc28,curriculm@new@1,PRGM,100.0,0,1,34359738432,2024-08-16 09:55:00+05:30,N,2024-08-16 09:55:00+05:30,1
176,139,New Users,N,N,205,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:04:59.713+05:30,2026-02-21 13:29:00+05:30,N,1
176,139,New Users,N,N,205,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:06:19.973+05:30,2026-02-21 13:29:00+05:30,N,1
176,139,New Users,N,N,205,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:06:23.113+05:30,2026-02-21 13:29:00+05:30,N,1
176,139,New Users,N,N,205,5b44014f-0d1e-4a2b-b1d0-1ca7709e1b95,CIR-------11111,PRGM,100.0,0,1,34359738432,2024-08-16 09:55:00+05:30,N,2024-08-16 09:55:00+05:30,1
176,139,New Users,N,N,205,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:04:15.25+05:30,2026-02-21 13:29:00+05:30,N,1
176,139,New Users,N,N,205,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:30:19.197+05:30,N,N,1
176,139,New Users,N,N,205,655e36e5-cebc-45fa-bcbe-47c9c1128530,sdsdc,EXTL,,0,0,1,2025-04-16 20:31:39.897+05:30,N,N,1
176,139,New Users,N,N,205,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:05:14.493+05:30,2026-04-30 12:29:00+05:30,N,1
176,139,New Users,N,N,205,3db06ed6-00f0-4706-904a-8bd0c0c775ea,3DB06ED6-00F0-4706-904A-8BD0C0C775EA,EXTL,,0,1,64,2025-04-15 10:50:15.537+05:30,N,2025-04-15 11:16:38.957+05:30,1
176,139,New Users,N,N,205,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:57.38+05:30,2024-09-21 04:29:00+05:30,N,1
176,139,New Users,N,N,205,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:09:29.507+05:30,N,N,1
176,139,New Users,N,N,205,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:19.02+05:30,2026-04-30 23:59:00+05:30,N,1
176,139,New Users,N,N,205,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:52:55.463+05:30,2026-04-30 23:59:00+05:30,N,1
176,139,New Users,N,N,205,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:50:09.617+05:30,2026-04-30 23:59:00+05:30,N,1
176,139,New Users,N,N,205,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:21:34.943+05:30,2025-05-02 23:59:00+05:30,N,1
176,139,New Users,N,N,205,ad80e3d2-a9b5-4321-b226-f5c6428ddbef,AD80E3D2-A9B5-4321-B226-F5C6428DDBEF,EXTL,,0,0,2,2025-04-14 15:09:01.433+05:30,N,N,1
177,139,New Users,N,N,N,0fc9106c-d3f6-45b9-9a45-00ffff664e32,SV Training Part6(Video),VID ,,0,0,16,2026-03-13 23:59:30.39+05:30,N,N,1
177,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:03:54.77+05:30,2026-02-21 13:29:00+05:30,N,1
177,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:14:20.92+05:30,2026-02-21 13:29:00+05:30,N,1
177,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:14:19.877+05:30,2026-02-21 13:29:00+05:30,N,1
177,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:05:13.04+05:30,2026-02-21 13:29:00+05:30,N,1
177,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:31:34.883+05:30,N,N,1
177,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:00:28.257+05:30,2026-04-30 12:29:00+05:30,N,1
177,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:41.747+05:30,2024-09-21 04:29:00+05:30,N,1
177,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:09:30.947+05:30,N,N,1
177,139,New Users,N,N,N,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:19.66+05:30,2026-04-30 23:59:00+05:30,N,1
177,139,New Users,N,N,N,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:50:09.977+05:30,2026-04-30 23:59:00+05:30,N,1
177,139,New Users,N,N,N,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:52:58.293+05:30,2026-04-30 23:59:00+05:30,N,1
177,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:17:44.817+05:30,2025-05-02 23:59:00+05:30,N,1
178,139,New Users,N,N,N,0fc9106c-d3f6-45b9-9a45-00ffff664e32,SV Training Part6(Video),VID ,,0,0,16,2026-03-13 23:59:31.047+05:30,N,N,1
178,139,New Users,N,N,N,628acfcc-9ed0-4ceb-96f2-0b8a70b25c69,01396579 - Legacy Curriculum,PRGM,0.0,0,0,32,2025-07-30 13:32:10.803+05:30,N,N,1
178,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:03:48.827+05:30,2026-02-21 13:29:00+05:30,N,1
178,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:09:32.51+05:30,2026-02-21 13:29:00+05:30,N,1
178,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:09:38.14+05:30,2026-02-21 13:29:00+05:30,N,1
178,139,New Users,N,N,N,12805ab4-26f0-4f34-b716-1adf993a989b,01396579 A - The Prerequisite,EVNT,,0,0,4,2025-07-30 13:25:19.007+05:30,N,N,1
178,139,New Users,N,N,N,0cf78a9d-45cf-4d39-b5a9-1b57cdf3fcdd,01396579 - Legacy Curriculum,PRGM,0.0,0,0,32,2025-07-30 13:28:28.22+05:30,N,N,1
178,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:05:15.66+05:30,2026-02-21 13:29:00+05:30,N,1
178,139,New Users,N,N,N,c4386d59-7132-4c3b-baca-2666199232e7,Bora Event3,EVNT,,0,0,4,2026-03-30 11:21:34.717+05:30,N,N,1
178,139,New Users,N,N,N,7aab572a-b134-4b9f-9c70-36fe8aa22234,PM-Partnering for Success,EVNT,,1,0,65540,2026-03-26 04:11:45.293+05:30,2026-04-02 12:29:00+05:30,N,1
178,139,New Users,N,N,N,6bae154b-4db1-4369-bc85-3b0cc9bc6517,01396579 - Legacy Curriculum,PRGM,0.0,0,0,32,2025-07-30 13:38:56.337+05:30,N,N,1
178,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:31:25.327+05:30,N,N,1
178,139,New Users,N,N,N,286e709e-6843-4f7b-b0f6-55d2d3a484c8,Test event,EVNT,,0,0,4,2026-03-24 09:28:55.787+05:30,N,N,1
178,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:01:26.74+05:30,2026-04-30 12:29:00+05:30,N,1
178,139,New Users,N,N,N,a56167c9-7ca9-4196-9aa5-6db3651801c9,Bora Event2,EVNT,,0,0,4,2026-03-30 11:21:40.157+05:30,N,N,1
178,139,New Users,N,N,N,0f17dd4f-2766-4390-bbee-866cab378c8c,0F17DD4F-2766-4390-BBEE-866CAB378C8C,EVNT,,0,0,4,2026-03-24 09:28:58.673+05:30,N,N,1
178,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:11.043+05:30,2024-09-21 04:29:00+05:30,N,1
178,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:04:20.227+05:30,N,N,1
178,139,New Users,N,N,N,abb595f3-7e58-4499-83b2-a46bc993e519,ABB595F3-7E58-4499-83B2-A46BC993E519,MTRL,,1,0,65552,2026-03-31 16:50:20.427+05:30,2026-04-30 23:59:00+05:30,N,1
178,139,New Users,N,N,N,d69725ce-953f-40cb-8325-a9a0a0d9bed3,D69725CE-953F-40CB-8325-A9A0A0D9BED3,VID ,,1,0,65552,2026-03-31 16:52:56.257+05:30,2026-04-30 23:59:00+05:30,N,1
178,139,New Users,N,N,N,16b2065d-23a5-420a-883c-ae7418b9759a,16B2065D-23A5-420A-883C-AE7418B9759A,MTRL,,1,0,65552,2026-03-31 16:50:10.257+05:30,2026-04-30 23:59:00+05:30,N,1
178,139,New Users,N,N,N,143a353e-0d7b-4b7f-bb55-ae81e35cbac3,N,MTRL,,0,1,64,2024-08-02 12:04:48.403+05:30,N,2024-08-02 12:00:00+05:30,1
178,139,New Users,N,N,N,2ae7301c-3338-4340-82b7-b123f2b76b04,2AE7301C-3338-4340-82B7-B123F2B76B04,EVNT,,0,0,4,2025-07-30 13:25:19.693+05:30,N,N,1
178,139,New Users,N,N,N,452c4b15-0e7c-4475-ac58-d61db7f05fbc,452C4B15-0E7C-4475-AC58-D61DB7F05FBC,PRGM,0.0,0,0,32,2025-07-30 13:25:14.74+05:30,N,N,1
178,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:21:36.037+05:30,2025-05-02 23:59:00+05:30,N,1
